id;session_id;position_x;position_y;target_number;game_number;creation;id;respondent_id;note;prototype;creation;id;experience;pc_usage;sex;age;employment;creation
1367;28;911;304;2;1;2022-11-26 15:26:15.611;28;6;res5_dell2400_sys10;1B;2022-11-26 15:26:09.935;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1370;28;561;127;5;1;2022-11-26 15:26:19.225;28;6;res5_dell2400_sys10;1B;2022-11-26 15:26:09.935;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1372;28;78;187;7;1;2022-11-26 15:26:21.404;28;6;res5_dell2400_sys10;1B;2022-11-26 15:26:09.935;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1374;28;427;502;9;1;2022-11-26 15:26:23.69;28;6;res5_dell2400_sys10;1B;2022-11-26 15:26:09.935;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1375;28;705;147;10;1;2022-11-26 15:26:24.556;28;6;res5_dell2400_sys10;1B;2022-11-26 15:26:09.935;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1377;28;681;115;12;1;2022-11-26 15:26:26.16;28;6;res5_dell2400_sys10;1B;2022-11-26 15:26:09.935;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1379;28;369;353;14;1;2022-11-26 15:26:28.314;28;6;res5_dell2400_sys10;1B;2022-11-26 15:26:09.935;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1381;28;421;102;16;1;2022-11-26 15:26:30.325;28;6;res5_dell2400_sys10;1B;2022-11-26 15:26:09.935;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1384;28;479;500;3;2;2022-11-26 15:26:34.385;28;6;res5_dell2400_sys10;1B;2022-11-26 15:26:09.935;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1386;28;338;48;5;2;2022-11-26 15:26:36.065;28;6;res5_dell2400_sys10;1B;2022-11-26 15:26:09.935;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1388;28;516;63;7;2;2022-11-26 15:26:37.69;28;6;res5_dell2400_sys10;1B;2022-11-26 15:26:09.935;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1390;28;834;93;9;2;2022-11-26 15:26:39.783;28;6;res5_dell2400_sys10;1B;2022-11-26 15:26:09.935;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1392;28;890;479;11;2;2022-11-26 15:26:41.676;28;6;res5_dell2400_sys10;1B;2022-11-26 15:26:09.935;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1394;28;918;49;13;2;2022-11-26 15:26:43.31;28;6;res5_dell2400_sys10;1B;2022-11-26 15:26:09.935;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1396;28;736;318;15;2;2022-11-26 15:26:45.135;28;6;res5_dell2400_sys10;1B;2022-11-26 15:26:09.935;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1470;30;343;230;1;1;2022-11-26 15:33:48.69;30;6;res5_trust4800_sys10;1C;2022-11-26 15:33:42.018;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1471;30;171;103;2;1;2022-11-26 15:33:49.606;30;6;res5_trust4800_sys10;1C;2022-11-26 15:33:42.018;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1474;30;636;483;5;1;2022-11-26 15:33:51.981;30;6;res5_trust4800_sys10;1C;2022-11-26 15:33:42.018;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1476;30;538;311;7;1;2022-11-26 15:33:53.869;30;6;res5_trust4800_sys10;1C;2022-11-26 15:33:42.018;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1478;30;645;78;9;1;2022-11-26 15:33:55.422;30;6;res5_trust4800_sys10;1C;2022-11-26 15:33:42.018;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1480;30;667;127;11;1;2022-11-26 15:33:57.533;30;6;res5_trust4800_sys10;1C;2022-11-26 15:33:42.018;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1482;30;484;399;13;1;2022-11-26 15:33:59.437;30;6;res5_trust4800_sys10;1C;2022-11-26 15:33:42.018;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1484;30;780;104;15;1;2022-11-26 15:34:01.285;30;6;res5_trust4800_sys10;1C;2022-11-26 15:33:42.018;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1486;30;911;391;17;1;2022-11-26 15:34:02.949;30;6;res5_trust4800_sys10;1C;2022-11-26 15:33:42.018;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1488;30;445;284;1;2;2022-11-26 15:34:06.025;30;6;res5_trust4800_sys10;1C;2022-11-26 15:33:42.018;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1489;30;292;511;2;2;2022-11-26 15:34:07.517;30;6;res5_trust4800_sys10;1C;2022-11-26 15:33:42.018;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1491;30;920;413;4;2;2022-11-26 15:34:09.189;30;6;res5_trust4800_sys10;1C;2022-11-26 15:33:42.018;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1492;30;66;259;5;2;2022-11-26 15:34:10.149;30;6;res5_trust4800_sys10;1C;2022-11-26 15:33:42.018;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1495;30;567;422;8;2;2022-11-26 15:34:13.749;30;6;res5_trust4800_sys10;1C;2022-11-26 15:33:42.018;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1497;30;494;86;10;2;2022-11-26 15:34:15.573;30;6;res5_trust4800_sys10;1C;2022-11-26 15:33:42.018;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1499;30;162;53;12;2;2022-11-26 15:34:17.22;30;6;res5_trust4800_sys10;1C;2022-11-26 15:33:42.018;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1502;30;620;197;15;2;2022-11-26 15:34:20.516;30;6;res5_trust4800_sys10;1C;2022-11-26 15:33:42.018;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1504;30;924;322;17;2;2022-11-26 15:34:22.412;30;6;res5_trust4800_sys10;1C;2022-11-26 15:33:42.018;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1508;30;863;361;4;3;2022-11-26 15:34:33.547;30;6;res5_trust4800_sys10;1C;2022-11-26 15:33:42.018;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1510;30;581;161;6;3;2022-11-26 15:34:35.533;30;6;res5_trust4800_sys10;1C;2022-11-26 15:33:42.018;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1512;30;526;46;8;3;2022-11-26 15:34:37.452;30;6;res5_trust4800_sys10;1C;2022-11-26 15:33:42.018;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1513;30;72;426;9;3;2022-11-26 15:34:38.309;30;6;res5_trust4800_sys10;1C;2022-11-26 15:33:42.018;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1516;30;746;394;12;3;2022-11-26 15:34:41.356;30;6;res5_trust4800_sys10;1C;2022-11-26 15:33:42.018;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1518;30;739;153;14;3;2022-11-26 15:34:43.036;30;6;res5_trust4800_sys10;1C;2022-11-26 15:33:42.018;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1519;30;423;552;15;3;2022-11-26 15:34:43.933;30;6;res5_trust4800_sys10;1C;2022-11-26 15:33:42.018;6;8;2 - 3 hours weekly;woman;20;študent, ekonomika a manažment podniku;2022-11-26 15:17:56.093
1528;31;450;505;6;1;2022-11-26 15:44:04.037;31;7;res6_micr1000_sys10;1B;2022-11-26 15:43:13.705;7;8;2 - 3 hours daily;woman;44;učiteľ;2022-11-26 15:43:13.609
1530;31;894;176;8;1;2022-11-26 15:44:05.94;31;7;res6_micr1000_sys10;1B;2022-11-26 15:43:13.705;7;8;2 - 3 hours daily;woman;44;učiteľ;2022-11-26 15:43:13.609
1532;31;776;390;10;1;2022-11-26 15:44:08.275;31;7;res6_micr1000_sys10;1B;2022-11-26 15:43:13.705;7;8;2 - 3 hours daily;woman;44;učiteľ;2022-11-26 15:43:13.609
1534;31;639;408;12;1;2022-11-26 15:44:10.657;31;7;res6_micr1000_sys10;1B;2022-11-26 15:43:13.705;7;8;2 - 3 hours daily;woman;44;učiteľ;2022-11-26 15:43:13.609
1536;31;686;58;14;1;2022-11-26 15:44:13.466;31;7;res6_micr1000_sys10;1B;2022-11-26 15:43:13.705;7;8;2 - 3 hours daily;woman;44;učiteľ;2022-11-26 15:43:13.609
1539;31;675;214;3;2;2022-11-26 15:44:23.73;31;7;res6_micr1000_sys10;1B;2022-11-26 15:43:13.705;7;8;2 - 3 hours daily;woman;44;učiteľ;2022-11-26 15:43:13.609
1541;31;904;487;5;2;2022-11-26 15:44:25.8;31;7;res6_micr1000_sys10;1B;2022-11-26 15:43:13.705;7;8;2 - 3 hours daily;woman;44;učiteľ;2022-11-26 15:43:13.609
1543;31;906;388;7;2;2022-11-26 15:44:28.368;31;7;res6_micr1000_sys10;1B;2022-11-26 15:43:13.705;7;8;2 - 3 hours daily;woman;44;učiteľ;2022-11-26 15:43:13.609
1545;31;695;497;9;2;2022-11-26 15:44:30.661;31;7;res6_micr1000_sys10;1B;2022-11-26 15:43:13.705;7;8;2 - 3 hours daily;woman;44;učiteľ;2022-11-26 15:43:13.609
1547;31;924;466;11;2;2022-11-26 15:44:32.846;31;7;res6_micr1000_sys10;1B;2022-11-26 15:43:13.705;7;8;2 - 3 hours daily;woman;44;učiteľ;2022-11-26 15:43:13.609
1549;31;164;371;13;2;2022-11-26 15:44:34.966;31;7;res6_micr1000_sys10;1B;2022-11-26 15:43:13.705;7;8;2 - 3 hours daily;woman;44;učiteľ;2022-11-26 15:43:13.609
1551;31;251;58;15;2;2022-11-26 15:44:36.675;31;7;res6_micr1000_sys10;1B;2022-11-26 15:43:13.705;7;8;2 - 3 hours daily;woman;44;učiteľ;2022-11-26 15:43:13.609
1554;31;953;341;3;3;2022-11-26 15:44:41.383;31;7;res6_micr1000_sys10;1B;2022-11-26 15:43:13.705;7;8;2 - 3 hours daily;woman;44;učiteľ;2022-11-26 15:43:13.609
1556;31;462;121;5;3;2022-11-26 15:44:42.937;31;7;res6_micr1000_sys10;1B;2022-11-26 15:43:13.705;7;8;2 - 3 hours daily;woman;44;učiteľ;2022-11-26 15:43:13.609
1558;31;208;485;7;3;2022-11-26 15:44:44.582;31;7;res6_micr1000_sys10;1B;2022-11-26 15:43:13.705;7;8;2 - 3 hours daily;woman;44;učiteľ;2022-11-26 15:43:13.609
1560;31;567;459;9;3;2022-11-26 15:44:46.467;31;7;res6_micr1000_sys10;1B;2022-11-26 15:43:13.705;7;8;2 - 3 hours daily;woman;44;učiteľ;2022-11-26 15:43:13.609
1561;31;172;536;10;3;2022-11-26 15:44:47.335;31;7;res6_micr1000_sys10;1B;2022-11-26 15:43:13.705;7;8;2 - 3 hours daily;woman;44;učiteľ;2022-11-26 15:43:13.609
1568;31;642;189;17;3;2022-11-26 15:44:55.079;31;7;res6_micr1000_sys10;1B;2022-11-26 15:43:13.705;7;8;2 - 3 hours daily;woman;44;učiteľ;2022-11-26 15:43:13.609
1617;33;458;77;3;1;2022-11-26 15:54:06.018;33;7;res6_dell2400_sys10;1C;2022-11-26 15:53:58.043;7;8;2 - 3 hours daily;woman;44;učiteľ;2022-11-26 15:43:13.609
1664;34;473;278;4;1;2022-11-26 15:57:58.02;34;7;res6_dell2400_sys18;2C;2022-11-26 15:57:47.956;7;8;2 - 3 hours daily;woman;44;učiteľ;2022-11-26 15:43:13.609
1665;34;867;485;5;1;2022-11-26 15:57:59.145;34;7;res6_dell2400_sys18;2C;2022-11-26 15:57:47.956;7;8;2 - 3 hours daily;woman;44;učiteľ;2022-11-26 15:43:13.609
1667;34;892;254;7;1;2022-11-26 15:58:02.059;34;7;res6_dell2400_sys18;2C;2022-11-26 15:57:47.956;7;8;2 - 3 hours daily;woman;44;učiteľ;2022-11-26 15:43:13.609
1669;34;572;167;9;1;2022-11-26 15:58:04.336;34;7;res6_dell2400_sys18;2C;2022-11-26 15:57:47.956;7;8;2 - 3 hours daily;woman;44;učiteľ;2022-11-26 15:43:13.609
1671;34;572;176;11;1;2022-11-26 15:58:06.549;34;7;res6_dell2400_sys18;2C;2022-11-26 15:57:47.956;7;8;2 - 3 hours daily;woman;44;učiteľ;2022-11-26 15:43:13.609
1673;34;608;123;13;1;2022-11-26 15:58:08.623;34;7;res6_dell2400_sys18;2C;2022-11-26 15:57:47.956;7;8;2 - 3 hours daily;woman;44;učiteľ;2022-11-26 15:43:13.609
1674;34;947;531;14;1;2022-11-26 15:58:10.291;34;7;res6_dell2400_sys18;2C;2022-11-26 15:57:47.956;7;8;2 - 3 hours daily;woman;44;učiteľ;2022-11-26 15:43:13.609
1677;34;599;107;3;2;2022-11-26 15:58:15.322;34;7;res6_dell2400_sys18;2C;2022-11-26 15:57:47.956;7;8;2 - 3 hours daily;woman;44;učiteľ;2022-11-26 15:43:13.609
1679;34;493;47;5;2;2022-11-26 15:58:17.914;34;7;res6_dell2400_sys18;2C;2022-11-26 15:57:47.956;7;8;2 - 3 hours daily;woman;44;učiteľ;2022-11-26 15:43:13.609
1744;36;333;464;1;1;2022-11-26 16:10:45.137;36;8;res7_micr1000_sys10;1C;2022-11-26 16:10:14.412;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1745;36;704;234;2;1;2022-11-26 16:10:46.139;36;8;res7_micr1000_sys10;1C;2022-11-26 16:10:14.412;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1747;36;922;109;4;1;2022-11-26 16:10:49.024;36;8;res7_micr1000_sys10;1C;2022-11-26 16:10:14.412;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1750;36;575;402;7;1;2022-11-26 16:10:53.693;36;8;res7_micr1000_sys10;1C;2022-11-26 16:10:14.412;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1752;36;932;492;9;1;2022-11-26 16:10:56.372;36;8;res7_micr1000_sys10;1C;2022-11-26 16:10:14.412;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1754;36;454;453;11;1;2022-11-26 16:10:59.161;36;8;res7_micr1000_sys10;1C;2022-11-26 16:10:14.412;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1757;36;104;419;3;2;2022-11-26 16:11:07.948;36;8;res7_micr1000_sys10;1C;2022-11-26 16:10:14.412;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1758;36;688;315;4;2;2022-11-26 16:11:09.809;36;8;res7_micr1000_sys10;1C;2022-11-26 16:10:14.412;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1760;36;622;231;6;2;2022-11-26 16:11:13.718;36;8;res7_micr1000_sys10;1C;2022-11-26 16:10:14.412;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1762;36;812;72;8;2;2022-11-26 16:11:17.183;36;8;res7_micr1000_sys10;1C;2022-11-26 16:10:14.412;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1764;36;897;260;10;2;2022-11-26 16:11:20.915;36;8;res7_micr1000_sys10;1C;2022-11-26 16:10:14.412;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1767;36;218;463;3;3;2022-11-26 16:11:27.467;36;8;res7_micr1000_sys10;1C;2022-11-26 16:10:14.412;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1769;36;896;94;5;3;2022-11-26 16:11:30.613;36;8;res7_micr1000_sys10;1C;2022-11-26 16:10:14.412;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1771;36;642;465;7;3;2022-11-26 16:11:33.417;36;8;res7_micr1000_sys10;1C;2022-11-26 16:10:14.412;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1774;36;917;325;10;3;2022-11-26 16:11:37.908;36;8;res7_micr1000_sys10;1C;2022-11-26 16:10:14.412;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1776;36;393;95;12;3;2022-11-26 16:11:40.863;36;8;res7_micr1000_sys10;1C;2022-11-26 16:10:14.412;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1807;38;614;398;3;1;2022-11-26 16:20:40.516;38;8;res7_dell2400_sys10;1A;2022-11-26 16:20:23.188;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1811;38;744;264;7;1;2022-11-26 16:20:46.724;38;8;res7_dell2400_sys10;1A;2022-11-26 16:20:23.188;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1813;38;518;302;9;1;2022-11-26 16:20:50.573;38;8;res7_dell2400_sys10;1A;2022-11-26 16:20:23.188;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1815;38;490;312;1;2;2022-11-26 16:20:55.097;38;8;res7_dell2400_sys10;1A;2022-11-26 16:20:23.188;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1816;38;633;181;2;2;2022-11-26 16:20:56.463;38;8;res7_dell2400_sys10;1A;2022-11-26 16:20:23.188;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1819;38;902;424;5;2;2022-11-26 16:21:01.083;38;8;res7_dell2400_sys10;1A;2022-11-26 16:20:23.188;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1821;38;772;401;7;2;2022-11-26 16:21:05.587;38;8;res7_dell2400_sys10;1A;2022-11-26 16:20:23.188;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1823;38;868;73;9;2;2022-11-26 16:21:08.457;38;8;res7_dell2400_sys10;1A;2022-11-26 16:20:23.188;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1825;38;778;213;1;3;2022-11-26 16:21:13.912;38;8;res7_dell2400_sys10;1A;2022-11-26 16:20:23.188;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1826;38;451;548;2;3;2022-11-26 16:21:15.85;38;8;res7_dell2400_sys10;1A;2022-11-26 16:20:23.188;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1828;38;455;152;4;3;2022-11-26 16:21:18.393;38;8;res7_dell2400_sys10;1A;2022-11-26 16:20:23.188;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1830;38;810;130;6;3;2022-11-26 16:21:22.251;38;8;res7_dell2400_sys10;1A;2022-11-26 16:20:23.188;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1832;38;529;406;8;3;2022-11-26 16:21:26.232;38;8;res7_dell2400_sys10;1A;2022-11-26 16:20:23.188;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1834;38;443;317;10;3;2022-11-26 16:21:28.833;38;8;res7_dell2400_sys10;1A;2022-11-26 16:20:23.188;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1854;39;900;341;10;2;2022-11-26 16:25:15.148;39;8;res7_dell2400_sys18;2A;2022-11-26 16:24:23.448;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1857;39;594;208;3;3;2022-11-26 16:25:21.647;39;8;res7_dell2400_sys18;2A;2022-11-26 16:24:23.448;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1859;39;713;210;5;3;2022-11-26 16:25:24.699;39;8;res7_dell2400_sys18;2A;2022-11-26 16:24:23.448;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1861;39;97;194;7;3;2022-11-26 16:25:28.594;39;8;res7_dell2400_sys18;2A;2022-11-26 16:24:23.448;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1862;39;918;62;8;3;2022-11-26 16:25:30.414;39;8;res7_dell2400_sys18;2A;2022-11-26 16:24:23.448;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1867;40;80;484;3;1;2022-11-26 16:29:22.954;40;8;res7_trust4800_sys10;1B;2022-11-26 16:29:05.926;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1876;40;456;202;4;2;2022-11-26 16:29:43.945;40;8;res7_trust4800_sys10;1B;2022-11-26 16:29:05.926;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1878;40;747;319;6;2;2022-11-26 16:29:47.905;40;8;res7_trust4800_sys10;1B;2022-11-26 16:29:05.926;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1879;40;580;476;7;2;2022-11-26 16:29:50.201;40;8;res7_trust4800_sys10;1B;2022-11-26 16:29:05.926;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1882;40;256;466;1;3;2022-11-26 16:29:58.065;40;8;res7_trust4800_sys10;1B;2022-11-26 16:29:05.926;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1883;40;675;264;2;3;2022-11-26 16:29:59.321;40;8;res7_trust4800_sys10;1B;2022-11-26 16:29:05.926;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1885;40;158;403;4;3;2022-11-26 16:30:02.649;40;8;res7_trust4800_sys10;1B;2022-11-26 16:29:05.926;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1887;40;102;370;6;3;2022-11-26 16:30:05.96;40;8;res7_trust4800_sys10;1B;2022-11-26 16:29:05.926;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1888;40;522;456;7;3;2022-11-26 16:30:07.737;40;8;res7_trust4800_sys10;1B;2022-11-26 16:29:05.926;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1890;40;390;521;9;3;2022-11-26 16:30:10.865;40;8;res7_trust4800_sys10;1B;2022-11-26 16:29:05.926;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1892;40;334;496;11;3;2022-11-26 16:30:13.52;40;8;res7_trust4800_sys10;1B;2022-11-26 16:29:05.926;8;1;less than 1 hour weekly;woman;68;dochodca;2022-11-26 16:10:14.318
1897;41;611;421;5;1;2022-11-27 10:48:46.421;41;9;res8_micr1000_sys10;2B;2022-11-27 10:47:37.638;9;7;more than 3 hours daily;man;63;obchodný zástupca poisťovne;2022-11-27 10:47:37.507
1898;41;61;339;6;1;2022-11-27 10:48:48.273;41;9;res8_micr1000_sys10;2B;2022-11-27 10:47:37.638;9;7;more than 3 hours daily;man;63;obchodný zástupca poisťovne;2022-11-27 10:47:37.507
1900;41;77;290;8;1;2022-11-27 10:48:51.519;41;9;res8_micr1000_sys10;2B;2022-11-27 10:47:37.638;9;7;more than 3 hours daily;man;63;obchodný zástupca poisťovne;2022-11-27 10:47:37.507
1903;41;576;523;1;2;2022-11-27 10:49:01.05;41;9;res8_micr1000_sys10;2B;2022-11-27 10:47:37.638;9;7;more than 3 hours daily;man;63;obchodný zástupca poisťovne;2022-11-27 10:47:37.507
423;9;944;434;10;3;2022-11-26 11:23:52.764;9;2;res1_dell2400_sys18;2B;2022-11-26 11:22:54.818;2;5;2 - 3 hours daily;man;29;učiteľ;2022-11-26 11:09:47.721
424;9;737;105;11;3;2022-11-26 11:23:54.255;9;2;res1_dell2400_sys18;2B;2022-11-26 11:22:54.818;2;5;2 - 3 hours daily;man;29;učiteľ;2022-11-26 11:09:47.721
425;9;82;191;12;3;2022-11-26 11:23:55.179;9;2;res1_dell2400_sys18;2B;2022-11-26 11:22:54.818;2;5;2 - 3 hours daily;man;29;učiteľ;2022-11-26 11:09:47.721
427;9;461;225;14;3;2022-11-26 11:23:57.264;9;2;res1_dell2400_sys18;2B;2022-11-26 11:22:54.818;2;5;2 - 3 hours daily;man;29;učiteľ;2022-11-26 11:09:47.721
429;10;700;264;1;1;2022-11-26 11:27:12.45;10;2;res1_trust4800_sys10;1C;2022-11-26 11:26:56.337;2;5;2 - 3 hours daily;man;29;učiteľ;2022-11-26 11:09:47.721
430;10;256;339;2;1;2022-11-26 11:27:13.923;10;2;res1_trust4800_sys10;1C;2022-11-26 11:26:56.337;2;5;2 - 3 hours daily;man;29;učiteľ;2022-11-26 11:09:47.721
431;10;115;517;3;1;2022-11-26 11:27:15.377;10;2;res1_trust4800_sys10;1C;2022-11-26 11:26:56.337;2;5;2 - 3 hours daily;man;29;učiteľ;2022-11-26 11:09:47.721
432;10;571;187;4;1;2022-11-26 11:27:16.625;10;2;res1_trust4800_sys10;1C;2022-11-26 11:26:56.337;2;5;2 - 3 hours daily;man;29;učiteľ;2022-11-26 11:09:47.721
433;10;829;264;5;1;2022-11-26 11:27:17.834;10;2;res1_trust4800_sys10;1C;2022-11-26 11:26:56.337;2;5;2 - 3 hours daily;man;29;učiteľ;2022-11-26 11:09:47.721
434;10;470;444;6;1;2022-11-26 11:27:19.056;10;2;res1_trust4800_sys10;1C;2022-11-26 11:26:56.337;2;5;2 - 3 hours daily;man;29;učiteľ;2022-11-26 11:09:47.721
435;10;48;538;7;1;2022-11-26 11:27:20.377;10;2;res1_trust4800_sys10;1C;2022-11-26 11:26:56.337;2;5;2 - 3 hours daily;man;29;učiteľ;2022-11-26 11:09:47.721
436;10;390;338;8;1;2022-11-26 11:27:21.872;10;2;res1_trust4800_sys10;1C;2022-11-26 11:26:56.337;2;5;2 - 3 hours daily;man;29;učiteľ;2022-11-26 11:09:47.721
437;10;696;64;9;1;2022-11-26 11:27:22.785;10;2;res1_trust4800_sys10;1C;2022-11-26 11:26:56.337;2;5;2 - 3 hours daily;man;29;učiteľ;2022-11-26 11:09:47.721
